time,lt,rt,rb,w,x,y,z
1541857356417,0,0,0,0.682738,0.292448,-0.284177,-0.606287
1541857356438,0,0,0,0.68192,0.293675,-0.283973,-0.606711
1541857356457,0,0,0,0.682082,0.290921,-0.28305,-0.608284
1541857356477,0,0,0,0.682201,0.288443,-0.281941,-0.609844
1541857356499,0,0,0,0.681956,0.286834,-0.281828,-0.610929
1541857356517,0,0,0,0.68184,0.288338,-0.283306,-0.609665
1541857356540,0,0,0,0.681184,0.291119,-0.286571,-0.607546
1541857356558,0,0,0,0.681045,0.291992,-0.287984,-0.606614
1541857356575,0,0,0,0.682252,0.289456,-0.286469,-0.607191
1541857356595,0,0,0,0.683122,0.286802,-0.285982,-0.607702
1541857356617,0,0,0,0.682668,0.286756,-0.286608,-0.607939
1541857356639,0,0,0,0.682348,0.287966,-0.285236,-0.608371
1541857356657,0,0,0,0.682555,0.289223,-0.281917,-0.609089
1541857356678,0,0,0,0.682848,0.288553,-0.27869,-0.610562
1541857356695,0,0,0,0.683243,0.287609,-0.276456,-0.61158
1541857356718,0,0,0,0.683108,0.288391,-0.276692,-0.611256
1541857356742,0,0,0,0.682681,0.291757,-0.279056,-0.609057
1541857356756,0,0,0,0.682402,0.293033,-0.282403,-0.607212
1541857356775,0,0,0,0.682304,0.292357,-0.286277,-0.605832
1541857356796,0,0,0,0.681874,0.291359,-0.289469,-0.60528
1541857356814,0,0,0,0.681546,0.290356,-0.289839,-0.605953
1541857356838,0,0,0,0.681883,0.287527,-0.286752,-0.608387
1541857356857,0,0,0,0.68255,0.284679,-0.283235,-0.610621
1541857356875,0,0,0,0.682392,0.284482,-0.282483,-0.611239
1541857356894,0,0,0,0.681712,0.286539,-0.283131,-0.610737
1541857356921,0,0,0,0.681467,0.290331,-0.282924,-0.609314
1541857356940,0,0,0,0.681366,0.292069,-0.282297,-0.608887
1541857356958,0,0,0,0.68181,0.289729,-0.282339,-0.609488
1541857356977,0,0,0,0.682445,0.287057,-0.284409,-0.609078
1541857356994,0,0,0,0.682316,0.286997,-0.287426,-0.607834
1541857357016,0,0,0,0.681805,0.287483,-0.288628,-0.607608
1541857357037,0,0,0,0.681659,0.288345,-0.287712,-0.607798
1541857357056,0,0,0,0.681843,0.288396,-0.285964,-0.608392
1541857357076,0,0,0,0.682223,0.286994,-0.284351,-0.609384
1541857357097,0,0,0,0.682669,0.287339,-0.283342,-0.609193
1541857357118,0,0,0,0.682198,0.289252,-0.28401,-0.608503
1541857357138,0,0,0,0.681795,0.289892,-0.284408,-0.608464
1541857357158,0,0,0,0.68199,0.288697,-0.284264,-0.608881
1541857357175,0,0,0,0.682262,0.287776,-0.28372,-0.609265
1541857357194,0,0,0,0.682243,0.286188,-0.282635,-0.610538
1541857357218,0,0,0,0.682322,0.285427,-0.280859,-0.611624
1541857357241,0,0,0,0.682466,0.285837,-0.279447,-0.611919
1541857357255,0,0,0,0.682494,0.287244,-0.2787,-0.61157
1541857357277,0,0,0,0.682753,0.287896,-0.277721,-0.611419
1541857357295,0,0,0,0.683257,0.288056,-0.277646,-0.610814
1541857357318,0,0,0,0.683441,0.288688,-0.279796,-0.609328
1541857357338,0,0,0,0.683226,0.289013,-0.282633,-0.608104
1541857357358,0,0,0,0.683405,0.289072,-0.284588,-0.606961
1541857357378,0,0,0,0.68353,0.287259,-0.283784,-0.608057
1541857357399,0,0,0,0.683745,0.28487,-0.281535,-0.609982
1541857357418,0,0,0,0.68379,0.283707,-0.2804,-0.610995
1541857357435,0,0,0,0.683414,0.285692,-0.279975,-0.610687
1541857357458,0,0,0,0.682983,0.287988,-0.278921,-0.610572
1541857357476,0,0,0,0.683297,0.288088,-0.278304,-0.610455
1541857357497,0,0,0,0.683875,0.287516,-0.279407,-0.609573
1541857357520,0,0,0,0.684048,0.287084,-0.28224,-0.608276
1541857357539,0,0,0,0.683537,0.288358,-0.284538,-0.607176
1541857357559,0,0,0,0.68283,0.289052,-0.28491,-0.607467
1541857357578,0,0,0,0.682961,0.287783,-0.282855,-0.608882
1541857357596,0,0,0,0.683453,0.285305,-0.280779,-0.610455
1541857357618,0,0,0,0.683905,0.284649,-0.279696,-0.610751
1541857357641,0,0,0,0.68385,0.284991,-0.279672,-0.610665
1541857357658,0,0,0,0.683683,0.286616,-0.279838,-0.610014
1541857357678,0,0,0,0.683779,0.289048,-0.27994,-0.608711
1541857357699,0,0,0,0.683917,0.289902,-0.27996,-0.60814
1541857357718,0,0,0,0.684017,0.287471,-0.280268,-0.60904
1541857357742,0,0,0,0.683836,0.286269,-0.280784,-0.609571
1541857357761,0,0,0,0.683795,0.286807,-0.280443,-0.609521
1541857357778,0,0,0,0.683911,0.287601,-0.279972,-0.609233
1541857357798,0,0,0,0.683751,0.289027,-0.279246,-0.609072
1541857357818,0,0,0,0.683591,0.288583,-0.277469,-0.610272
1541857357839,0,0,0,0.684499,0.286297,-0.274298,-0.611763
1541857357859,0,0,0,0.685585,0.283859,-0.273539,-0.612023
1541857357879,0,0,0,0.685923,0.284753,-0.276272,-0.609998
1541857357898,0,0,0,0.685135,0.289808,-0.280035,-0.606779
1541857357919,0,0,0,0.683664,0.293977,-0.281536,-0.605737
