time_tick,lac_X_value,lac_Y_value,lac_Z_value
17.152908,-0.232018,0.442449,0.266827
17.197098,-0.194797,0.292572,0.105073
17.224716,0.079964,-0.014891,0.035553
17.252365,0.143964,0.067782,-0.404263
17.291045,0.022746,-0.082471,-0.591304
17.324173,0.037808,0.121355,-0.058090
17.357322,0.041618,-0.101552,0.153760
17.390487,-0.029583,-0.141645,0.316396
17.423630,-0.296160,0.139445,0.095477
17.456772,0.107490,-0.285426,-0.454324
17.495451,0.179200,-0.351031,-0.415080
17.523086,-0.134310,0.145237,-0.278881
17.561752,-0.079621,0.213405,-0.235085
17.589401,0.134917,-0.183863,0.290941
17.622543,0.157785,-0.070761,0.317856
17.655693,-0.129398,0.286925,0.006475
17.694382,-0.191108,0.344140,0.068317
17.727524,0.154523,0.074027,-0.085573
17.749618,0.138385,0.110929,-0.553877
17.793832,0.180977,-0.017442,-0.387720
17.826980,0.049695,0.066192,0.111273
17.854592,-0.045255,-0.016178,0.301826
17.887741,-0.339034,0.243147,0.094193
17.926437,-0.397194,0.154159,0.256591
17.954056,0.143661,-0.390191,-0.378710
17.987198,-0.173820,0.146601,-0.218370
18.025863,-0.039698,0.031612,-0.214862
18.059019,0.148240,-0.351178,0.285437
18.081139,-0.391115,0.095683,0.191136
18.125320,-0.308111,0.132835,0.061563
18.152953,0.219460,-0.191240,-0.137900
18.197142,-0.000506,-0.074445,-0.079084
18.219267,0.015359,-0.034064,-0.519754
18.263473,0.156346,-0.159243,-0.554587
18.291092,0.108198,0.093644,0.062844
18.318723,-0.041119,-0.076527,0.395157
18.362918,0.067035,0.059888,-0.185040
18.396072,-0.008958,-0.359265,0.312372
18.423674,-0.259982,0.285028,0.006018
18.456850,0.116304,-0.335254,-0.240968
18.495529,0.012574,-0.257161,-0.017498
18.528671,-0.058041,0.082019,-0.421904
18.556293,0.132920,0.001925,0.261890
18.594966,0.103165,-0.157563,0.153038
18.628128,-0.235636,0.129069,0.091289
18.655746,-0.006563,0.264382,0.037271
18.694412,-0.282811,0.109942,0.042087
18.727585,0.194476,-0.164257,-0.507474
18.755203,0.029046,0.136155,-0.212591
18.793869,-0.090597,0.176699,-0.154564
18.821484,-0.125594,-0.194600,0.398484
18.854660,-0.459593,0.404576,0.314995
18.893325,-0.285643,0.290274,0.165293
18.920957,0.180640,-0.166992,-0.097829
18.954117,0.070066,0.213000,-0.467117
18.992782,0.091859,-0.038770,-0.486790
19.025938,0.252933,0.177567,-0.170717
19.053543,0.334768,-0.247874,-0.063370
19.081192,-0.073174,0.077933,0.018619
19.119858,0.256813,-0.098261,0.233782
19.158537,0.061333,-0.006209,-0.023691
19.191696,0.009557,0.071865,-0.337519
19.224838,0.174031,-0.000209,-0.068063
19.252470,0.293036,-0.205534,0.087046
19.291136,0.160765,0.054683,-0.401851
19.324295,0.208058,-0.173028,-0.179826
19.351926,0.215562,-0.274637,-0.070573
19.390593,0.034824,-0.086278,-0.191279
19.423746,0.231965,-0.057455,-0.192535
19.451370,0.192179,-0.232484,-0.230714
19.490050,0.094028,0.207735,-0.145533
19.523208,0.036534,0.033975,-0.399765
19.556350,0.226852,0.031214,-0.233266
19.595016,0.061905,0.133865,-0.032902
19.628172,0.319368,0.172045,-0.171486
19.655807,0.056549,0.092916,-0.320498
19.694487,0.108496,0.218593,0.050372
19.727626,0.230846,0.303946,0.025277
19.749714,0.159951,0.189041,-0.054761
19.793943,0.297447,0.087109,0.190913
19.821548,-0.041566,0.067251,0.330890
19.849173,0.358442,0.125176,0.372173
19.893370,0.169541,-0.299840,0.027651
19.921005,0.054566,-0.328529,0.033548
19.954161,0.397054,-0.256034,-0.125003
19.992840,0.218274,0.102282,0.042781
20.025986,0.255549,0.118065,0.069426
20.053615,0.020002,-0.135445,0.027247
20.092283,0.202272,-0.105784,-0.397602
20.125442,0.133367,-0.236189,-0.384136
20.164108,0.326910,0.017923,0.119127
20.191736,0.333515,0.063632,0.199330
20.224878,0.324481,0.201175,0.231887
20.263565,0.112517,-0.310597,-0.089708
20.291196,0.096136,-0.201609,-0.234124
20.324335,0.138942,-0.210930,-0.308832
20.351974,0.392111,-0.196093,-0.373340
20.396156,0.285464,0.166319,0.308233
20.423788,-0.012025,0.062563,0.231667
20.451423,-0.117356,-0.241519,0.122242
20.490104,0.508658,-0.143727,-0.450822
20.528755,0.695373,-0.226872,-0.006805
20.556387,0.673777,-0.097138,0.254345
20.589550,-0.346962,-0.461124,-0.223683
20.628211,-0.147460,-0.313030,-0.659800
20.661384,0.764515,-0.021225,0.147366
20.688997,0.287696,-0.254835,0.130550
20.727668,-0.342579,-0.376504,-0.510570
20.755287,1.476441,0.111458,-0.243599
20.793985,-0.154522,0.036599,-0.771870
20.827130,0.669373,0.296187,-0.440348
20.854743,1.333917,0.066357,-0.063667
20.887890,0.996978,-0.532087,0.103553
20.926591,1.126081,0.285408,0.112944
20.954200,0.845058,-0.569429,0.095487
20.987349,0.511808,-0.252221,0.122043
21.026022,0.560575,-0.603514,-0.089896
21.053657,0.207014,-0.221286,0.235670
21.086807,1.470114,0.314020,-0.103752
21.125495,0.482956,0.032273,-0.094781
21.164175,0.356297,-0.178236,-0.121620
21.197303,0.951756,0.413301,-0.362874
21.224952,1.205691,0.055300,-0.519050
21.263601,1.477145,0.072616,-0.214568
21.296760,0.732160,-0.045491,0.178888
21.324373,0.635679,0.153909,0.273210
21.352011,1.074847,-0.231636,-0.255757
21.390693,0.965787,-0.003084,-0.360100
