time_tick,lac_X_value,lac_Y_value,lac_Z_value
10.877822,-0.213905,0.101919,-0.090056
10.897780,-0.171569,0.061812,0.050168
10.912734,-0.176402,0.043043,0.090846
10.932692,-0.215747,0.028482,0.027196
10.957625,-0.267141,0.120020,-0.005833
10.977584,-0.241230,0.096330,0.010552
10.997512,-0.225964,0.073577,-0.018300
11.017470,-0.217170,0.091118,0.024641
11.037429,-0.247564,0.093374,0.087169
11.057387,-0.235157,0.049748,0.104053
11.077346,-0.205650,0.047122,-0.025333
11.097274,-0.179296,0.090066,-0.039999
11.117232,-0.147337,0.097436,0.055090
11.137191,-0.169972,0.072805,0.050653
11.157149,-0.154598,0.070141,0.009914
11.177077,-0.167889,0.078933,0.010220
11.197036,-0.178143,0.050078,0.051124
11.216994,-0.153763,0.028651,-0.004148
11.236953,-0.230962,0.039267,0.013713
11.256911,-0.232394,0.057487,0.116554
11.276839,-0.224126,0.041670,0.123839
11.296798,-0.239288,0.018398,0.059874
11.316756,-0.254074,0.059378,0.002823
11.336715,-0.256729,0.060194,-0.001571
11.356643,-0.284443,0.047318,0.027788
11.376601,-0.225513,0.086331,0.029498
11.396560,-0.272488,0.090277,-0.144332
11.416518,-0.259713,0.123958,0.060161
11.436477,-0.251978,0.077427,0.107661
11.456405,-0.223257,0.115674,-0.057415
11.476363,-0.189449,0.144082,-0.055670
11.496322,-0.198135,0.093933,0.054517
11.516302,-0.156132,0.009729,0.054512
11.536230,-0.146574,0.046041,-0.036383
11.561193,-0.140961,0.024728,-0.034161
11.576147,-0.099127,-0.033346,0.087431
11.596106,-0.071177,-0.042429,0.044292
11.616064,-0.122980,0.050742,-0.012624
11.645971,-0.205438,0.076518,0.102835
11.655951,-0.210393,0.073679,0.071678
11.675909,-0.287787,0.131870,-0.023068
11.695868,-0.287276,0.133292,-0.025557
11.715796,-0.283317,0.090764,0.032020
11.735754,-0.270928,0.080006,0.036861
11.755713,-0.271652,0.109044,0.020105
11.775671,-0.222458,0.135578,0.019263
11.795630,-0.159982,0.062676,0.009166
11.815558,-0.198077,0.053476,-0.047508
11.835516,-0.183398,0.015895,-0.004538
11.855475,-0.171700,0.030717,0.097986
11.875433,-0.164388,-0.002000,0.069403
11.895361,-0.186423,0.036638,-0.006703
11.915319,-0.200886,0.072406,0.007653
11.935278,-0.219165,0.057838,0.065375
11.955236,-0.223848,0.050431,0.020100
11.975195,-0.168621,0.069861,0.016812
11.995123,-0.105077,0.062848,-0.017948
12.015081,-0.130462,0.027162,0.125538
12.035040,-0.212994,0.078968,-0.012129
12.054998,-0.623067,0.515234,0.023273
12.074926,-2.784326,1.447128,0.083245
12.094885,-2.438697,0.549821,0.095151
12.114843,-0.128072,0.189135,-0.073641
12.134802,0.452190,-0.019084,0.002572
12.154760,-0.250556,0.171663,0.023004
12.174688,-1.140997,0.596182,0.155605
12.199652,-2.302326,1.293089,0.083281
12.214605,-1.375974,0.703766,-0.008951
12.234564,0.327357,-0.013771,0.065251
12.254492,1.293154,-0.260731,-0.001916
12.274450,0.649629,-0.104316,-0.087594
12.294409,-2.811415,1.761937,0.072215
12.314367,-4.034788,1.968750,0.310086
12.334326,-0.155235,-1.616599,0.438357
12.359259,4.884119,0.111519,-0.233797
12.374212,0.120541,2.711692,-0.266334
12.394171,0.142298,1.901106,-0.260684
12.414129,0.227633,0.372928,0.037297
12.439062,0.480265,-0.551456,0.139546
12.454016,0.450949,-0.302992,0.029597
12.473974,0.472322,-0.447418,-0.063039
12.493933,0.447026,-0.920909,-0.032137
12.513884,0.633677,-1.157625,0.034948
12.533812,1.041657,-0.829153,0.083014
12.553771,1.232527,-0.721764,0.015751
12.573729,1.304772,-0.718839,-0.121182
12.603667,0.079582,-0.135704,0.096875
12.613646,-0.124080,-0.094653,0.154468
12.633574,-0.127251,-0.082006,0.087725
12.653533,-0.125283,-0.081132,-0.041213
12.683470,-0.116720,-0.086902,0.042191
12.693450,-0.142429,-0.125594,0.087916
12.713378,-0.127147,-0.060195,0.011169
12.733336,-0.171101,-0.056523,-0.040405
12.758269,-0.076721,-0.053071,-0.434474
12.778228,-0.289881,-0.153217,0.396460
12.793212,-0.157108,-0.017474,0.575059
12.818145,-0.187379,-0.091588,-0.165271
12.833098,-0.221315,-0.111857,-0.334633
12.853057,-0.162610,-0.090956,-0.032574
12.877989,-0.153165,-0.047184,0.172829
12.892943,-0.145190,-0.033953,0.082124
12.912902,-0.214536,-0.115097,0.037985
12.932860,-0.150338,-0.115284,-0.015120
